customer_id,name,age,country,is_active
1553,Joseph Flowers,68.0,UK,False
1982,James Davenport,84.0,ITALY,False
1707,Teresa Rush,62.0,ITALY,True
4321,Laura House,24.0,CANADA,False
1496,Harry Levine,47.0,SPAIN,False
1602,Stephanie Vargas,53.0,GERMANY,True
33,Mario Skinner,77.0,UK,False
1423,Michelle Nelson,58.0,FRANCE,True
4655,Arthur Boyd,41.0,USA,False
467,Martha Ruiz,54.0,FRANCE,False
2494,Kristen Velazquez,76.0,NETHERLANDS,True
738,Scott Carroll,26.0,FRANCE,True
201,Stacy Navarro,56.0,ITALY,False
2085,Adriana Smith,54.0,ITALY,False
3142,Mary Mcdaniel,33.0,ITALY,False
4228,Mark Jones,56.0,ITALY,True
3215,Anna Atkins,,SPAIN,False
2557,Peter Henderson,50.0,USA,False
2523,Erin Mosley,62.0,ITALY,False
1142,George Pierce,67.0,NETHERLANDS,True
1790,Nancy Shaffer,24.0,ITALY,True
3675,Ronald Gutierrez DVM,,UK,False
3269,Tanya Barrett,53.0,GERMANY,True
590,Wanda Bernard,52.0,USA,False
1395,Heather Johnson,77.0,FRANCE,True
4342,Patrick Caldwell,,USA,False
4920,Theresa Wilson,49.0,NETHERLANDS,False
1766,Kathy Evans,67.0,GERMANY,False
1844,Tammy Campbell,19.0,CANADA,False
4826,Nathan Woods,59.0,FRANCE,True
3534,John Powers,36.0,USA,True
4254,Sandra Ross,56.0,CANADA,True
726,Alejandra Santos,26.0,GERMANY,False
3861,Jose Martinez,60.0,SPAIN,True
4492,Dr. John Duncan,61.0,FRANCE,False
975,Michael Gregory,37.0,NETHERLANDS,False
2463,Rebecca Smith,38.0,FRANCE,False
3340,Christopher Barnes,78.0,USA,False
3902,Wyatt Rodriguez,55.0,SPAIN,True
2747,Amy Harris,75.0,CANADA,True
5120,Kristen Davis,27.0,SPAIN,False
3590,Alex Myers,78.0,CANADA,False
3554,Carl Gill,83.0,ITALY,True
3318,Robert Freeman,76.0,USA,False
1078,Matthew Steele,82.0,NETHERLANDS,False
2567,Dr. Natalie Doyle,79.0,NETHERLANDS,False
2574,Tristan Bonilla,37.0,ITALY,True
3887,Erik Small,22.0,CANADA,True
4534,Timothy Carpenter,81.0,UK,False
3856,Gary Collins,55.0,ITALY,False
1627,Marc Marsh,64.0,SPAIN,False
1047,Kayla Hicks,33.0,UK,False
665,Christopher Moore,66.0,CANADA,False
854,Karen Davis,,ITALY,True
3827,Robert Gonzalez,78.0,CANADA,True
4992,Eric Gardner,,GERMANY,False
881,Amber Alvarez,56.0,NETHERLANDS,False
2384,Charlotte Gomez,49.0,FRANCE,True
460,Charles Williams,67.0,FRANCE,True
2605,Laura Johnson,54.0,UK,True
2964,Elizabeth Stevens,34.0,CANADA,False
1454,Diane Bailey,43.0,UK,False
2328,Andrew Andrews,76.0,USA,False
3455,Shelly Rodgers,,FRANCE,False
4931,Cristina Gilbert,62.0,UK,True
3999,Michael Jackson,79.0,CANADA,False
3003,Kenneth Castaneda,32.0,NETHERLANDS,True
558,David Robinson,30.0,USA,True
4913,Cory Smith,66.0,ITALY,False
183,Scott Wilson,22.0,GERMANY,False
690,Wanda Garcia,35.0,USA,True
1470,Robert Frazier,53.0,FRANCE,True
3569,Chelsea Allison,66.0,GERMANY,True
1263,Jordan Parsons,,SPAIN,False
1422,Sharon Walton,55.0,CANADA,False
175,Bryan Herrera,46.0,USA,False
4047,Oscar Robinson,40.0,NETHERLANDS,True
2240,William Velasquez,47.0,CANADA,False
3666,Douglas Valdez,23.0,CANADA,False
348,Joel Johnson,28.0,NETHERLANDS,False
3876,Lynn Nguyen,42.0,ITALY,False
968,Karen Fisher,76.0,USA,False
3144,Jared Sherman,53.0,CANADA,False
4894,Mitchell Archer,69.0,UK,False
3303,Laura Martinez,40.0,ITALY,True
2658,Brandon Ramsey,31.0,GERMANY,False
2206,John Mckay,62.0,USA,True
3232,Selena Rodriguez,58.0,USA,True
4384,Victor Clarke,47.0,SPAIN,False
2178,Gabrielle Lee DDS,58.0,USA,False
120,Michael Stafford,25.0,NETHERLANDS,True
4644,Chad Bennett,51.0,GERMANY,True
2486,Martha Sanchez,72.0,NETHERLANDS,False
127,Natasha Wells,51.0,SPAIN,True
4652,Kayla Williams,62.0,USA,True
2068,Cheryl Berry,28.0,ITALY,False
4929,Shannon Vega,81.0,NETHERLANDS,True
5095,Isaac Roberts,26.0,FRANCE,False
4760,Alexandra Heath,42.0,FRANCE,True
1184,Dennis Adams,39.0,USA,False
4214,Mark Mclean,48.0,NETHERLANDS,True
1625,John Rose,49.0,GERMANY,False
473,Jennifer Norton,64.0,CANADA,False
4575,Elizabeth Taylor,,ITALY,False
3055,Debra Palmer,58.0,UK,False
2860,Amanda Love,29.0,NETHERLANDS,True
3468,Ryan Lopez,31.0,GERMANY,True
3133,Ethan Craig,19.0,UK,True
1877,Tara Rose,58.0,ITALY,False
1390,Charles Delgado,65.0,GERMANY,True
4508,Robin York,,ITALY,False
1150,Chloe Bowers,71.0,ITALY,True
4290,Timothy Hayes,51.0,FRANCE,False
834,Lisa Bowman,36.0,UK,True
3738,Shawn Ortega,61.0,USA,False
4072,Zachary Patel,36.0,FRANCE,True
4714,Jacqueline Olson,66.0,CANADA,True
4015,Sheila Nguyen,53.0,ITALY,False
2708,Margaret Hernandez,27.0,NETHERLANDS,True
2466,Christopher Rivera,,NETHERLANDS,False
1739,Phillip Ewing,51.0,FRANCE,False
3937,Laura Leblanc,31.0,FRANCE,True
2535,Tracy Harrington,26.0,NETHERLANDS,True
1796,Jacob Parker,58.0,GERMANY,True
925,Steve Mason,30.0,GERMANY,True
4823,Brittney Kerr,19.0,UK,True
3079,John Sanchez,79.0,CANADA,False
3873,Joe Lam,84.0,USA,False
568,Elizabeth Zimmerman,62.0,GERMANY,True
173,Patrick Rivera,76.0,GERMANY,True
4282,Vanessa George,80.0,NETHERLANDS,True
4921,Cristina Berry,46.0,ITALY,True
1987,Stacy Fitzgerald,51.0,NETHERLANDS,False
2594,James Montoya,,FRANCE,False
878,John Lynch,38.0,CANADA,False
1369,James Torres,34.0,UK,False
1819,Stacey Walker,31.0,USA,False
4853,Ryan Skinner,24.0,ITALY,True
772,Ryan Wiley,48.0,USA,True
1936,Mark Sanchez,41.0,ITALY,False
3885,Jennifer Rivera,69.0,FRANCE,False
1059,Nicole Richards,,SPAIN,False
1301,Hannah Montoya,64.0,USA,True
4330,Ryan Terry,45.0,GERMANY,True
1098,Rebecca Hughes,78.0,UK,True
507,Joshua Hickman,74.0,CANADA,True
1906,Mr. Kevin Carr,29.0,ITALY,True
4437,Barbara Hill,,UK,True
4930,Christopher Bowman,39.0,USA,False
3496,Michael Hughes,48.0,ITALY,False
3559,Erin Ortega,72.0,GERMANY,True
3571,Martin Robinson,84.0,FRANCE,True
853,Jeffrey Phillips,48.0,GERMANY,False
1146,Andrew Cruz,56.0,ITALY,True
3519,Timothy Salazar,35.0,USA,True
2409,Joseph Graves,50.0,UK,True
4224,William Hughes,20.0,NETHERLANDS,True
4184,Matthew Mendez,37.0,GERMANY,True
2617,Steven Keller,24.0,FRANCE,False
2169,Lisa Thompson,83.0,GERMANY,False
4889,Teresa Romero,57.0,GERMANY,True
863,Tracie Mcdaniel,42.0,FRANCE,False
3458,Frank Klein,77.0,NETHERLANDS,True
723,Robert Garcia,63.0,CANADA,False
4863,Edward Thomas,,FRANCE,False
4212,Kimberly Thomas,69.0,FRANCE,False
4886,Daniel Ramirez,42.0,GERMANY,True
513,Yolanda Sanders,29.0,UK,False
4820,Anthony Riddle,,SPAIN,True
4827,Juan Gilbert,26.0,NETHERLANDS,False
4719,Natasha Perez,31.0,ITALY,True
2878,David Sanchez,38.0,GERMANY,True
3272,Jessica Flowers,20.0,UK,True
3842,Timothy Jackson,28.0,GERMANY,True
4800,Abigail Kemp,40.0,UK,True
4386,Bryan Hardy,22.0,ITALY,False
4660,Donna Lowery,80.0,FRANCE,True
5008,William Molina,71.0,SPAIN,True
3829,Caleb Ford,83.0,GERMANY,False
1300,Jane Deleon,53.0,ITALY,False
2645,Kathleen Mooney,69.0,FRANCE,True
3759,Kyle Roberts,42.0,ITALY,False
970,Dr. Ashley Pruitt,45.0,USA,True
1204,Christopher Perez,26.0,NETHERLANDS,True
3117,Rebecca Duncan,45.0,USA,True
1699,Scott Thomas,69.0,NETHERLANDS,False
320,Eric Nguyen,45.0,GERMANY,False
4535,Jennifer Daniels,79.0,NETHERLANDS,True
941,Steven Howard,35.0,SPAIN,False
143,Joel Williams,32.0,CANADA,False
4846,Edwin Grimes,61.0,GERMANY,True
5158,Stacy Macias,74.0,SPAIN,False
1687,Samantha Cohen,43.0,ITALY,False
1943,Brittany Andrews,30.0,NETHERLANDS,True
2263,Tracy Fitzgerald,56.0,GERMANY,False
1192,Michelle Floyd,82.0,UK,False
5155,Lisa Brown,,CANADA,True
2213,Jennifer Jackson,62.0,UK,True
124,Joseph Hansen,49.0,FRANCE,True
825,Toni Brooks,21.0,CANADA,False
804,Douglas Taylor,70.0,ITALY,True
4946,Bonnie Clark,18.0,SPAIN,True
3414,Ralph Baird,83.0,CANADA,False
2674,Michelle Rios,63.0,ITALY,False
1489,Tonya Miller,48.0,NETHERLANDS,False
2804,Peter Gaines,29.0,CANADA,True
140,Misty Pittman,56.0,UK,False
1055,Anthony Bauer,77.0,USA,True
627,Brandon Spencer,50.0,FRANCE,True
328,Donna Wilson,55.0,GERMANY,True
234,Charles Pitts,58.0,UK,True
2846,Patricia Green,74.0,ITALY,True
4700,Stacey Le MD,45.0,NETHERLANDS,False
284,Rachel Harris DVM,82.0,SPAIN,False
1344,Melinda Harris,40.0,GERMANY,False
2822,Stephanie Bolton,69.0,ITALY,False
1171,Nicolas Salas,77.0,USA,False
4025,Scott Franco,80.0,CANADA,True
3773,Dennis Coleman,55.0,NETHERLANDS,False
3024,Sharon Pennington,54.0,UK,True
3083,Michael Cordova,40.0,SPAIN,False
1756,Victoria Gray,,SPAIN,True
5000,Krystal Howard,63.0,CANADA,True
453,Kathleen Burton,50.0,CANADA,False
1159,Edward Arroyo,,SPAIN,True
70,Eugene Walton,26.0,NETHERLANDS,False
316,Phillip Dorsey,50.0,UK,True
2470,Allison Simmons,80.0,CANADA,False
793,Antonio Norman,55.0,FRANCE,True
1304,Amy Warren,68.0,GERMANY,True
2969,Danny Hester,47.0,ITALY,False
4362,Ashley Anderson,33.0,CANADA,True
1383,Eric Mack,78.0,CANADA,False
4825,Anthony Davis,45.0,UK,False
5160,John Mccullough,42.0,UK,True
3354,Sara Richmond,81.0,ITALY,False
4523,Rachel Henderson,51.0,ITALY,True
3093,Melissa Smith,43.0,SPAIN,True
729,Brenda Martinez,,ITALY,False
2530,Gloria Floyd,76.0,GERMANY,False
887,Natalie Malone,,USA,False
3291,Holly Buckley,59.0,USA,True
2807,Dr. Linda Salazar,43.0,FRANCE,False
4241,Timothy Best,22.0,GERMANY,True
3342,Steven Martinez,,NETHERLANDS,False
1209,Patrick Brady,38.0,GERMANY,True
1581,Brian Hernandez,22.0,UK,False
386,Zachary Brooks,59.0,NETHERLANDS,True
4583,Daniel Harrington,58.0,GERMANY,False
2946,Kimberly Chan,59.0,NETHERLANDS,True
2775,Jennifer Williams,38.0,CANADA,True
4138,Samuel Allen,67.0,CANADA,True
132,Daniel Perry,27.0,UK,False
2440,Diana Anderson,75.0,SPAIN,True
235,Richard Baker,35.0,GERMANY,False
1169,Steven Adams,32.0,NETHERLANDS,False
829,Melissa Mcfarland,76.0,CANADA,True
472,Lisa Carr,74.0,ITALY,True
1509,Kenneth Wilkinson,38.0,FRANCE,False
2326,Matthew Wilson,40.0,GERMANY,True
2147,Caitlin Andrews,47.0,UK,False
204,Debra Williams,74.0,NETHERLANDS,False
1848,Jessica Lopez,52.0,GERMANY,False
4159,Joseph Ingram,46.0,GERMANY,False
1684,Amber Carter,66.0,GERMANY,True
2452,Brittney Hall,37.0,UK,False
1393,Candace Mitchell DDS,84.0,USA,True
162,Patricia Marshall,49.0,GERMANY,False
1892,Sheila Church,54.0,USA,True
2611,Ashley Ho,44.0,NETHERLANDS,False
4371,Mr. Scott Mcmahon,61.0,GERMANY,False
5001,Courtney Harris,67.0,FRANCE,False
2276,Meagan Wade,25.0,SPAIN,False
1464,Kyle Jennings,53.0,ITALY,False
2412,Michelle Wright,24.0,FRANCE,False
716,Denise Pena,33.0,USA,True
4933,Melissa Clayton,30.0,CANADA,True
1468,Jodi Carter,70.0,ITALY,True
147,Mrs. Marie Harrington DDS,51.0,NETHERLANDS,False
4784,Melissa Martinez,84.0,GERMANY,False
3108,Brandon Acosta,85.0,GERMANY,False
4452,Lisa Wood,49.0,ITALY,False
4135,Sandra Hill,69.0,UK,False
3657,Adam Gallegos,47.0,NETHERLANDS,False
1096,Teresa Williams,,GERMANY,True
3292,Jonathan Torres,21.0,USA,True
4013,Sandra Smith,48.0,CANADA,True
3182,Adam Diaz,34.0,SPAIN,True
5012,Lawrence Bass,66.0,CANADA,True
4786,Michael Downs,21.0,CANADA,False
4486,Kevin Lucas,20.0,SPAIN,True
4748,Linda Fernandez,82.0,ITALY,True
77,Steve Newton,84.0,UK,False
2481,Charles Griffin,84.0,GERMANY,False
604,Jared Bennett,66.0,USA,True
3700,Colleen Bell,29.0,SPAIN,False
4588,Hannah Schaefer,31.0,SPAIN,False
2627,Michael Clay,29.0,SPAIN,False
916,Melissa Little,,ITALY,True
2982,Carla Goodman,41.0,USA,True
4722,Melanie Smith,,CANADA,False
1486,Sarah Young,25.0,NETHERLANDS,False
1402,Ryan Green,81.0,CANADA,True
5122,Dominic Ferguson,30.0,USA,True
5075,Richard Burke,62.0,NETHERLANDS,False
5032,Kevin Burton,30.0,FRANCE,True
3728,Angela Olson,46.0,SPAIN,False
4796,Amber Sanchez,55.0,FRANCE,False
4375,Jeffrey Martinez,28.0,USA,False
2336,Cynthia Lopez,59.0,UK,True
3517,Christina Jenkins,30.0,NETHERLANDS,False
2579,Jake Tran,58.0,UK,False
2970,Jillian Woods,70.0,NETHERLANDS,True
3787,Bryan White,46.0,GERMANY,False
4702,Roy Williams,19.0,NETHERLANDS,False
3214,Christopher Jones,26.0,ITALY,True
2677,Chelsea Ramirez,68.0,NETHERLANDS,False
1357,Katherine Taylor,68.0,UK,False
2722,Becky Freeman,,NETHERLANDS,False
1403,Heather Anderson DDS,49.0,FRANCE,False
1026,Amy Manning,85.0,FRANCE,False
2438,Derrick Wilson,37.0,GERMANY,True
4092,Christopher Harmon,39.0,SPAIN,True
5129,Deborah Medina,54.0,USA,True
63,John Calhoun,38.0,FRANCE,True
2884,Danielle Blankenship,,UK,False
4802,Kristine Tyler,31.0,UK,True
4364,Lori Hanson,34.0,FRANCE,False
486,Roberto Allen,19.0,NETHERLANDS,True
3758,Jennifer Wiggins,84.0,NETHERLANDS,True
2651,Brandon Lang,,UK,True
393,David Fowler,52.0,FRANCE,True
4805,Anthony Ashley,75.0,UK,True
2021,Michael Cooper,39.0,UK,False
4962,Ronald Wells,,FRANCE,True
2920,Benjamin Moore,,ITALY,True
2628,Ashley Mcguire,30.0,USA,False
3071,Beverly Cook,70.0,SPAIN,False
1128,Dr. Gregory Ballard,37.0,FRANCE,True
331,Scott Williams,78.0,UK,False
48,Miranda Khan,29.0,SPAIN,True
1024,Melissa Williams,81.0,CANADA,False
1385,Preston Smith,40.0,ITALY,False
1624,Jenny Brown,43.0,FRANCE,True
1851,Herbert Fletcher,55.0,FRANCE,True
407,Stacey Stewart,67.0,GERMANY,True
3548,Michael Nelson,62.0,ITALY,True
3366,Hannah French,77.0,UK,False
2253,John Sherman,33.0,NETHERLANDS,True
1265,Manuel Flores,35.0,USA,True
3673,Karen Simon,23.0,NETHERLANDS,True
4594,William Davis,57.0,SPAIN,False
1667,Briana Turner,42.0,NETHERLANDS,False
4237,Mario Wells MD,58.0,UK,False
4127,Henry Christensen,49.0,SPAIN,True
449,Matthew Le,66.0,SPAIN,False
688,Debra Daniels,66.0,USA,True
3486,Mark Rogers,34.0,UK,False
1857,Jonathan Davis,67.0,ITALY,False
2659,Steven Mayo,59.0,GERMANY,False
3281,Scott Gomez,56.0,NETHERLANDS,False
3211,Joseph Peterson,69.0,UK,False
589,Nathan Freeman,74.0,USA,False
2888,Jesse Jackson,46.0,USA,True
1229,Mario Black,58.0,SPAIN,True
1795,Sherry Giles,81.0,ITALY,True
4248,Vanessa Bennett,80.0,NETHERLANDS,False
1675,Sandra Kennedy,46.0,FRANCE,True
926,Kendra Gutierrez,18.0,FRANCE,True
412,Jasmine Beltran,18.0,CANADA,False
4717,Sarah Blackwell,31.0,GERMANY,True
1251,Lauren Vazquez,46.0,SPAIN,True
490,Michele Stone,31.0,SPAIN,True
2610,Lori Little,19.0,UK,False
3495,Susan Pineda,81.0,FRANCE,True
4161,Ryan Willis,29.0,GERMANY,False
638,Frank Valentine,57.0,NETHERLANDS,False
1724,Charles Morales,50.0,SPAIN,False
4842,Joe Sanders,20.0,GERMANY,False
3113,Ashley Hunt,64.0,UK,True
4709,Tamara Carr,72.0,SPAIN,True
2013,Aaron Marshall,41.0,NETHERLANDS,False
32,Jonathan White,49.0,ITALY,False
2825,Heather Herman,27.0,SPAIN,True
4756,Emily Gillespie,21.0,SPAIN,False
1007,Pamela Hill,32.0,UK,True
1315,Jacob Lee,47.0,GERMANY,True
1493,Mark Yates,57.0,CANADA,False
4953,Gail Watson MD,60.0,CANADA,True
2251,Rachel Williams,42.0,FRANCE,False
2858,Luke Williams,40.0,ITALY,True
